"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.339622641509434","0.0998436766808167","0.4274193548387097","0.8055555555555556","HUMAN|HGNC=132|UniProtKB=P60709","Actin, cytoplasmic 1;ACTB;PTN002485092;orthologs","ACTIN, CYTOPLASMIC 1 (PTHR11937:SF414)","actin and actin related protein(PC00039)","Homo sapiens","9","5","false","ACTB","16.77777777777778","0","9","0","0.9391080617495713","false","0","ACTB","2182","0.4660493827160494"
"2.3773584905660377","0.042445736983969334","0.42063492063492064","0.7777777777777778","HUMAN|HGNC=6158|UniProtKB=P16144","Integrin beta-4;ITGB4;PTN002467832;orthologs","INTEGRIN BETA-4 (PTHR10082:SF42)","integrin(PC00126)","Homo sapiens","18","5","false","ITGB4","15.055555555555555","0","18","0","0.9373927958833619","false","0","ITGB4","1102","0.5576131687242798"
"2.358490566037736","0.057833626155373886","0.424","0.7843137254901961","HUMAN|HGNC=6163|UniProtKB=P26012","Integrin beta-8;ITGB8;PTN002467834;orthologs","INTEGRIN BETA-8 (PTHR10082:SF9)","integrin(PC00126)","Homo sapiens","18","5","false","ITGB8","15.222222222222221","0","18","0","0.9382504288164665","false","0","ITGB8","1336","0.5436507936507936"
"2.3962264150943398","0.02677084583738011","0.41732283464566927","0.8676470588235294","HUMAN|HGNC=6162|UniProtKB=P26010","Integrin beta-7;ITGB7;PTN002467833;orthologs","INTEGRIN BETA-7 (PTHR10082:SF36)","integrin(PC00126)","Homo sapiens","17","5","false","ITGB7","15.882352941176471","0","17","0","0.9365351629502573","false","0","ITGB7","960","0.5882352941176471"
"2.358490566037736","0.057833626155373886","0.424","0.7843137254901961","HUMAN|HGNC=6161|UniProtKB=P18564","Integrin beta-6;ITGB6;PTN002467823;orthologs","INTEGRIN BETA-6 (PTHR10082:SF11)","integrin(PC00126)","Homo sapiens","18","5","false","ITGB6","15.222222222222221","0","18","0","0.9382504288164665","false","0","ITGB6","1336","0.5436507936507936"
"2.3962264150943398","0.02677084583738011","0.41732283464566927","0.8676470588235294","HUMAN|HGNC=6160|UniProtKB=P18084","Integrin beta-5;ITGB5;PTN002467826;orthologs","INTEGRIN BETA-5 (PTHR10082:SF26)","integrin(PC00126)","Homo sapiens","17","5","false","ITGB5","15.882352941176471","0","17","0","0.9365351629502573","false","0","ITGB5","960","0.5882352941176471"
"2.547169811320755","0.32994860154740974","0.3925925925925926","0.4696969696969697","HUMAN|HGNC=2928|UniProtKB=P11532","Dystrophin;DMD;PTN002546503;orthologs","DYSTROPHIN (PTHR12268:SF25)","ubiquitin-protein ligase(PC00234)","Homo sapiens","12","5","false","DMD","7.75","0","12","0","0.9296740994854201","false","0","DMD","4672","0.3229166666666667"
"2.2641509433962264","0.19503221042446467","0.44166666666666665","0.5238095238095238","HUMAN|HGNC=6153|UniProtKB=P05556","Integrin beta-1;ITGB1;PTN002467835;orthologs","INTEGRIN BETA-1 (PTHR10082:SF28)","integrin(PC00126)","Homo sapiens","22","5","false","ITGB1","12.5","0","22","0","0.9425385934819897","false","0","ITGB1","2040","0.4755244755244755"
"2.358490566037736","0.06645396146389194","0.424","0.7076023391812866","HUMAN|HGNC=6156|UniProtKB=P05106","Integrin beta-3;ITGB3;PTN002467828;orthologs","INTEGRIN BETA-3 (PTHR10082:SF25)","integrin(PC00126)","Homo sapiens","19","5","false","ITGB3","14.368421052631579","0","19","0","0.9382504288164665","false","0","ITGB3","1226","0.5321637426900585"
"2.0943396226415096","0.47720216724685427","0.47747747747747743","0.6444444444444445","HUMAN|HGNC=144|UniProtKB=P63261","Actin, cytoplasmic 2;ACTG1;PTN002485076;orthologs","ACTIN, CYTOPLASMIC 2 (PTHR11937:SF575)","actin and actin related protein(PC00039)","Homo sapiens","10","4","false","ACTG1","15.4","0","10","0","0.9502572898799314","false","0","ACTG1","6890","0.4026315789473684"
