"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=391|UniProtKB=P31749","RAC-alpha serine_threonine-protein kinase;AKT1;PTN002519490;orthologs","RAC-ALPHA SERINE_THREONINE-PROTEIN KINASE (PTHR24356:SF171)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","1","false","AKT1","2.0","0","2","0","1.0","false","0","AKT1","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=392|UniProtKB=P31751","RAC-beta serine_threonine-protein kinase;AKT2;PTN002519489;orthologs","RAC-BETA SERINE_THREONINE-PROTEIN KINASE (PTHR24356:SF176)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","1","false","AKT2","2.0","0","2","0","1.0","false","0","AKT2","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=393|UniProtKB=Q9Y243","RAC-gamma serine_threonine-protein kinase;AKT3;PTN002519488;orthologs","RAC-GAMMA SERINE_THREONINE-PROTEIN KINASE (PTHR24356:SF190)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","1","false","AKT3","2.0","0","2","0","1.0","false","0","AKT3","0","1.0"
"4.875","0.37218915343915326","0.20512820512820512","0.5757575757575758","HUMAN|HGNC=784|UniProtKB=P15336","Cyclic AMP-dependent transcription factor ATF-2;ATF2;PTN002499645;orthologs","CYCLIC AMP-DEPENDENT TRANSCRIPTION FACTOR ATF-2 (PTHR19304:SF9)","basic leucine zipper transcription factor(PC00056)","Homo sapiens","12","8","false","ATF2","7.916666666666667","0","12","0","0.8315217391304348","false","0","ATF2","4714","0.46568627450980393"
"5.640625","0.0","0.1772853185595568","1.0","HUMAN|HGNC=18855|UniProtKB=Q68CJ9","Cyclic AMP-responsive element-binding protein 3-like protein 3;CREB3L3;PTN002506018;orthologs","CYCLIC AMP-RESPONSIVE ELEMENT-BINDING PROTEIN 3-LIKE PROTEIN 3 (PTHR45996:SF1)",,"Homo sapiens","9","9","false","CREB3L3","9.444444444444445","0","9","0","0.798233695652174","false","0","CREB3L3","0","0.7264957264957265"
"5.640625","0.0","0.1772853185595568","1.0","HUMAN|HGNC=18854|UniProtKB=Q8TEY5","Cyclic AMP-responsive element-binding protein 3-like protein 4;CREB3L4;PTN002506015;orthologs","CYCLIC AMP-RESPONSIVE ELEMENT-BINDING PROTEIN 3-LIKE PROTEIN 4 (PTHR45996:SF2)",,"Homo sapiens","9","9","false","CREB3L4","9.444444444444445","0","9","0","0.798233695652174","false","0","CREB3L4","0","0.7264957264957265"
"5.640625","0.0","0.1772853185595568","1.0","HUMAN|HGNC=18856|UniProtKB=Q96BA8","Cyclic AMP-responsive element-binding protein 3-like protein 1;CREB3L1;PTN002506007;orthologs","CYCLIC AMP-RESPONSIVE ELEMENT-BINDING PROTEIN 3-LIKE PROTEIN 1 (PTHR46004:SF1)",,"Homo sapiens","9","9","false","CREB3L1","9.444444444444445","0","9","0","0.798233695652174","false","0","CREB3L1","0","0.7264957264957265"
"5.640625","0.0","0.1772853185595568","1.0","HUMAN|HGNC=23720|UniProtKB=Q70SY1","Cyclic AMP-responsive element-binding protein 3-like protein 2;CREB3L2;PTN002506008;orthologs","CYCLIC AMP-RESPONSIVE ELEMENT-BINDING PROTEIN 3-LIKE PROTEIN 2 (PTHR46004:SF2)",,"Homo sapiens","9","9","false","CREB3L2","9.444444444444445","0","9","0","0.798233695652174","false","0","CREB3L2","0","0.7264957264957265"
"5.640625","0.0","0.1772853185595568","1.0","HUMAN|HGNC=2349|UniProtKB=Q99941","Cyclic AMP-dependent transcription factor ATF-6 beta;ATF6B;PTN002506012;orthologs","CYCLIC AMP-DEPENDENT TRANSCRIPTION FACTOR ATF-6 BETA (PTHR46164:SF2)",,"Homo sapiens","9","9","false","ATF6B","9.444444444444445","0","9","0","0.798233695652174","false","0","ATF6B","0","0.7264957264957265"
"5.546875","0.17261904761904762","0.18028169014084508","0.8","HUMAN|HGNC=786|UniProtKB=P18848","Cyclic AMP-dependent transcription factor ATF-4;ATF4;PTN002490446;orthologs","CYCLIC AMP-DEPENDENT TRANSCRIPTION FACTOR ATF-4 (PTHR13044:SF2)","DNA-binding transcription factor(PC00218)","Homo sapiens","10","9","false","ATF4","8.6","0","10","0","0.8023097826086957","false","0","ATF4","2072","0.6538461538461539"
