"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.5545454545454547","0.2002452485196905","0.39145907473309605","0.20833333333333334","HUMAN|HGNC=129|UniProtKB=P68133","Actin, alpha skeletal muscle;ACTA1;PTN002485046;orthologs","ACTIN, ALPHA SKELETAL MUSCLE (PTHR11937:SF193)","actin and actin related protein(PC00039)","Homo sapiens","16","5","false","ACTA1","9.125","0","16","0","0.9402097902097902","false","0","ACTA1","21420","0.1901595744680851"
"2.6818181818181817","0.019914044609762944","0.3728813559322034","0.47619047619047616","HUMAN|HGNC=12665|UniProtKB=P18206","Vinculin;VCL;PTN002498090;orthologs","VINCULIN (PTHR46180:SF6)",,"Homo sapiens","7","5","false","VCL","15.285714285714286","0","7","0","0.9353146853146854","false","0","VCL","2962","0.3396825396825397"
"3.3","0.012579880646702674","0.30303030303030304","0.6444444444444445","HUMAN|HGNC=11943|UniProtKB=P63316","Troponin C, slow skeletal and cardiac muscles;TNNC1;PTN002507513;orthologs","TROPONIN C, SLOW SKELETAL AND CARDIAC MUSCLES (PTHR23064:SF47)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","10","6","false","TNNC1","9.5","0","10","0","0.9115384615384615","false","0","TNNC1","2502","0.38"
"3.5454545454545454","0.0","0.28205128205128205","0.0","HUMAN|HGNC=11871|UniProtKB=P28289","Tropomodulin-1;TMOD1;PTN002474875;orthologs","TROPOMODULIN-1 (PTHR10901:SF8)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","1","6","false","TMOD1","16.0","0","1","0","0.9020979020979021","false","0","TMOD1","0","0.0"
"2.790909090909091","0.017848206839032526","0.3583061889250814","0.6","HUMAN|HGNC=1488|UniProtKB=P52907","F-actin-capping protein subunit alpha-1;CAPZA1;PTN002472529;orthologs","F-ACTIN-CAPPING PROTEIN SUBUNIT ALPHA-1 (PTHR10653:SF5)","non-motor actin binding protein(PC00165)","Homo sapiens","5","5","false","CAPZA1","9.8","0","5","0","0.9311188811188812","false","0","CAPZA1","1016","0.28"
"3.090909090909091","0.033673764652444406","0.3235294117647059","0.3626373626373626","HUMAN|HGNC=143|UniProtKB=P68032","Actin, alpha cardiac muscle 1;ACTC1;PTN002485041;orthologs","ACTIN, ALPHA CARDIAC MUSCLE 1 (PTHR11937:SF176)","actin and actin related protein(PC00039)","Homo sapiens","14","6","false","ACTC1","11.214285714285714","0","14","0","0.9195804195804196","false","0","ACTC1","4648","0.26700680272108845"
"3.5454545454545454","0.0","0.28205128205128205","0.0","HUMAN|HGNC=23698|UniProtKB=Q8IVF7","Formin-like protein 3;FMNL3;PTN002509303;orthologs","FORMIN-LIKE PROTEIN 3 (PTHR45857:SF3)",,"Homo sapiens","1","6","false","FMNL3","16.0","0","1","0","0.9020979020979021","false","0","FMNL3","0","0.0"
"3.2545454545454544","0.017443254539242236","0.30726256983240224","0.6060606060606061",,,,,,"12","6","false","TNNI3","9.416666666666666","0","12","0","0.9132867132867133","false","0","TNNI3","3082","0.33630952380952384"
"3.118181818181818","0.01760297017670948","0.3206997084548105","0.5636363636363636","HUMAN|HGNC=12010|UniProtKB=P09493","Tropomyosin alpha-1 chain;TPM1;PTN002499316;orthologs","TROPOMYOSIN ALPHA-1 CHAIN (PTHR19269:SF41)","actin binding motor protein(PC00040)","Homo sapiens","11","6","false","TPM1","11.181818181818182","0","11","0","0.9185314685314686","false","0","TPM1","2812","0.2662337662337662"
"2.0272727272727273","0.47071883463414443","0.49327354260089684","0.22943722943722944","HUMAN|HGNC=132|UniProtKB=P60709","Actin, cytoplasmic 1;ACTB;PTN002485092;orthologs","ACTIN, CYTOPLASMIC 1 (PTHR11937:SF414)","actin and actin related protein(PC00039)","Homo sapiens","22","4","false","ACTB","14.409090909090908","0","22","0","0.9604895104895105","false","0","ACTB","47740","0.16649048625792812"
