name,BetweennessCentrality,Radiality,Degree,NeighborhoodConnectivity,Stress,TopologicalCoefficient
ITGB1,0.8152662060556798,0.9780701754385964,1.0,0.4692028985507246,1.0,0.3776881720430107
ITGB3,0.19559032716927452,0.9638157894736842,0.782608695652174,0.5377574370709383,0.26525198938992045,0.4951267056530214
ITGA5,0.028805120910384,0.9594298245614036,0.6956521739130435,0.5959079283887467,0.07029177718832891,0.5656108597285068
ITGB5,0.021337126600284452,0.9583333333333334,0.6521739130434783,0.625,0.05305039787798409,0.5913461538461539
ITGB4,0.018136557610241702,0.9583333333333334,0.6521739130434783,0.6304347826086957,0.026525198938992044,0.5961538461538461
ITGAV,0.016358463726884702,0.9594298245614036,0.6956521739130435,0.5959079283887467,0.034482758620689655,0.5656108597285068
FN1,0.06294452347083915,0.9484649122807016,0.17391304347826086,0.6521739130434783,0.11538461538461539,0.5925925925925926
LAMA1,0.21755740703109133,0.9572368421052632,0.2608695652173913,0.38509316770186336,0.27718832891246686,0.2987012987012987
LAMB1,0.1751270067059541,0.9594298245614036,0.391304347826087,0.30434782608695654,0.3010610079575597,0.25
LAMC1,0.11769457427352166,0.9583333333333334,0.34782608695652173,0.3285024154589372,0.253315649867374,0.2673611111111111
LAMA5,0.09207478154846566,0.956140350877193,0.2608695652173913,0.37888198757763975,0.1419098143236074,0.3035714285714285
ITGA6,0.01030278398699445,0.949561403508772,0.17391304347826086,0.5304347826086956,0.022546419098143235,0.44
THBS1,0.15362731152204825,0.9287280701754388,0.08695652173913043,0.3333333333333333,0.1989389920424403,0.4166666666666667
LAMA3,0.05248933143669975,0.925438596491228,0.17391304347826086,0.25217391304347825,0.1273209549071618,0.5666666666666667
LAMB2,0.0329099776468197,0.9331140350877192,0.34782608695652173,0.22705314009661837,0.07427055702917772,0.4786324786324786
LAMA2,0.031218248323511402,0.9309210526315788,0.21739130434782608,0.26811594202898553,0.07427055702917772,0.5119047619047619
LAMC3,0.0014478764478764482,0.9265350877192984,0.13043478260869565,0.2717391304347826,0.005305039787798408,0.6041666666666666
DAG1,0.1557610241820768,0.9232456140350878,0.13043478260869565,0.11956521739130435,0.1870026525198939,0.40625
LAMC2,0.026280227596017,0.924342105263158,0.13043478260869565,0.20652173913043478,0.0636604774535809,0.4791666666666667
