"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.5784313725490198","0.061302787584396924","0.38783269961977185","0.42857142857142855","HUMAN|HGNC=132|UniProtKB=P60709","Actin, cytoplasmic 1;ACTB;PTN002485092;orthologs","ACTIN, CYTOPLASMIC 1 (PTHR11937:SF414)","actin and actin related protein(PC00039)","Homo sapiens","15","7","false","ACTB","17.333333333333332","0","15","0","0.9605392156862745","false","0","ACTB","8276","0.27956989247311825"
"2.3137254901960786","0.0130976164031079","0.43220338983050843","0.7430830039525692","HUMAN|HGNC=6158|UniProtKB=P16144","Integrin beta-4;ITGB4;PTN002467832;orthologs","INTEGRIN BETA-4 (PTHR10082:SF42)","integrin(PC00126)","Homo sapiens","23","6","false","ITGB4","21.652173913043477","0","23","0","0.967156862745098","false","0","ITGB4","2628","0.32806324110671936"
"2.9411764705882355","0.005800349424479637","0.33999999999999997","0.4444444444444444","HUMAN|HGNC=12665|UniProtKB=P18206","Vinculin;VCL;PTN002498090;orthologs","VINCULIN (PTHR46180:SF6)",,"Homo sapiens","9","6","false","VCL","13.11111111111111","0","9","0","0.9514705882352942","false","0","VCL","1248","0.38562091503267976"
"2.323529411764706","0.014232802864958519","0.430379746835443","0.7922077922077922","HUMAN|HGNC=6163|UniProtKB=P26012","Integrin beta-8;ITGB8;PTN002467834;orthologs","INTEGRIN BETA-8 (PTHR10082:SF9)","integrin(PC00126)","Homo sapiens","22","6","false","ITGB8","22.181818181818183","0","22","0","0.9669117647058825","false","0","ITGB8","2654","0.33608815426997246"
"2.872549019607843","6.119634260521163E-4","0.34812286689419797","0.7333333333333333","HUMAN|HGNC=166|UniProtKB=O43707","Alpha-actinin-4;ACTN4;PTN002539722;orthologs","ALPHA-ACTININ-4 (PTHR11915:SF425)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","6","7","false","ACTN4","18.833333333333332","0","6","0","0.9531862745098039","false","0","ACTN4","92","0.40070921985815605"
"2.2745098039215685","0.050574469745406796","0.4396551724137931","0.5669515669515669","HUMAN|HGNC=6162|UniProtKB=P26010","Integrin beta-7;ITGB7;PTN002467833;orthologs","INTEGRIN BETA-7 (PTHR10082:SF36)","integrin(PC00126)","Homo sapiens","27","6","false","ITGB7","18.88888888888889","0","27","0","0.9681372549019608","false","0","ITGB7","4558","0.29002849002849"
"2.303921568627451","0.01842395889070977","0.4340425531914894","0.6956521739130435","HUMAN|HGNC=6161|UniProtKB=P18564","Integrin beta-6;ITGB6;PTN002467823;orthologs","INTEGRIN BETA-6 (PTHR10082:SF11)","integrin(PC00126)","Homo sapiens","24","6","false","ITGB6","20.791666666666668","0","24","0","0.9674019607843137","false","0","ITGB6","3006","0.31502525252525254"
"2.2745098039215685","0.031112855800349108","0.4396551724137931","0.6215384615384615","HUMAN|HGNC=6160|UniProtKB=P18084","Integrin beta-5;ITGB5;PTN002467826;orthologs","INTEGRIN BETA-5 (PTHR10082:SF26)","integrin(PC00126)","Homo sapiens","26","6","false","ITGB5","20.0","0","26","0","0.9681372549019608","false","0","ITGB5","5506","0.29850746268656714"
"3.049019607843137","0.013275294217632613","0.3279742765273312","0.42857142857142855","HUMAN|HGNC=14652|UniProtKB=Q9NVD7","Alpha-parvin;PARVA;PTN002486222;orthologs","ALPHA-PARVIN (PTHR12114:SF6)","actin and actin related protein(PC00039)","Homo sapiens","8","6","false","PARVA","8.25","0","8","0","0.9487745098039216","false","0","PARVA","1254","0.3055555555555556"
"2.8333333333333335","0.0032568469936366104","0.3529411764705882","0.6190476190476191","HUMAN|HGNC=163|UniProtKB=P12814","Alpha-actinin-1;ACTN1;PTN002539723;orthologs","ALPHA-ACTININ-1 (PTHR11915:SF434)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","7","7","false","ACTN1","17.285714285714285","0","7","0","0.9541666666666666","false","0","ACTN1","418","0.35276967930029157"
